REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2027,1.214074433799832
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2028,1.211870139723948
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2029,1.208954333199528
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2030,1.205245870016561
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2031,1.200757871115063
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2032,1.195641845073665
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2033,1.19019281123542
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2034,1.18479321906773
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2035,1.179812046538184
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2036,1.175511127980916
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2037,1.172004703233393
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2038,1.169277361122081
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2039,1.16723259762309
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2040,1.165741461088824
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2041,1.164675879329032
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2042,1.163925387656299
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2043,1.16340220768003
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2044,1.163040092548291
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2045,1.162790697674419
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2046,1.162790697674419
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2047,1.162790697674419
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2048,1.162790697674419
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2049,1.162790697674419
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2050,1.162790697674419
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2051,1.162790697674419
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2052,1.162790697674419
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2053,1.162790697674419
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2054,1.162790697674419
RE1,DEMTERELCAIR_CEN_MID,ELC002,1.0,2055,1.162790697674419
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2022,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2023,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2024,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2025,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2026,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2027,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2028,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2029,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2030,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2031,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2032,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2033,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2034,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2035,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2036,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2037,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2038,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2039,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2040,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2041,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2042,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2043,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2044,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2045,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2046,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2047,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2048,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2049,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2050,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2051,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2052,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2053,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2054,1.111111111111111
RE1,DEMTERELCAIR_SPL_HIG,ELC002,1.0,2055,1.111111111111111
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2022,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2023,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2024,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2025,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2026,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2027,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2028,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2029,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2030,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2031,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2032,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2033,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2034,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2035,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2036,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2037,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2038,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2039,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2040,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2041,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2042,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2043,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2044,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2045,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2046,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2047,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2048,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2049,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2050,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2051,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2052,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2053,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2054,1.219512195121951
RE1,DEMTERELCAIR_SPL_LOW,ELC002,1.0,2055,1.219512195121951
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2022,1.218643669419595
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2023,1.218246355334894
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2024,1.217673213694437
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2025,1.216852891453795
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2026,1.215691867864811
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2027,1.214074433799832
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2028,1.211870139723948
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2029,1.208954333199528
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2030,1.205245870016561
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2031,1.200757871115063
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2032,1.195641845073665
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2033,1.19019281123542
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2034,1.18479321906773
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2035,1.179812046538184
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2036,1.175511127980916
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2037,1.172004703233393
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2038,1.169277361122081
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2039,1.16723259762309
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2040,1.165741461088824
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2041,1.164675879329032
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2042,1.163925387656299
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2043,1.16340220768003
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2044,1.163040092548291
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2045,1.162790697674419
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2046,1.162790697674419
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2047,1.162790697674419
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2048,1.162790697674419
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2049,1.162790697674419
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2050,1.162790697674419
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2051,1.162790697674419
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2052,1.162790697674419
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2053,1.162790697674419
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2054,1.162790697674419
RE1,DEMTERELCAIR_SPL_MID,ELC002,1.0,2055,1.162790697674419
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2022,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2023,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2024,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2025,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2026,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2027,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2028,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2029,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2030,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2031,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2032,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2033,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2034,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2035,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2036,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2037,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2038,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2039,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2040,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2041,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2042,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2043,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2044,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2045,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2046,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2047,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2048,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2049,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2050,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2051,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2052,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2053,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2054,1.111111111111111
RE1,DEMTERELCCKN_HIG,ELC002,1.0,2055,1.111111111111111
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2022,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2023,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2024,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2025,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2026,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2027,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2028,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2029,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2030,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2031,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2032,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2033,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2034,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2035,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2036,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2037,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2038,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2039,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2040,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2041,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2042,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2043,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2044,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2045,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2046,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2047,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2048,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2049,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2050,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2051,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2052,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2053,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2054,1.333333333333333
RE1,DEMTERELCCKN_LOW,ELC002,1.0,2055,1.333333333333333
RE1,DEMTERELCCKN_MID,ELC002,1.0,2022,1.332035901735344
RE1,DEMTERELCCKN_MID,ELC002,1.0,2023,1.331442606996297
RE1,DEMTERELCCKN_MID,ELC002,1.0,2024,1.330587004919136
RE1,DEMTERELCCKN_MID,ELC002,1.0,2025,1.329362917298343
RE1,DEMTERELCCKN_MID,ELC002,1.0,2026,1.327631464872604
RE1,DEMTERELCCKN_MID,ELC002,1.0,2027,1.325221372206494
RE1,DEMTERELCCKN_MID,ELC002,1.0,2028,1.321940581588866
RE1,DEMTERELCCKN_MID,ELC002,1.0,2029,1.317607461592152
RE1,DEMTERELCCKN_MID,ELC002,1.0,2030,1.312107320370035
RE1,DEMTERELCCKN_MID,ELC002,1.0,2031,1.305467336425213
RE1,DEMTERELCCKN_MID,ELC002,1.0,2032,1.297919888788482
RE1,DEMTERELCCKN_MID,ELC002,1.0,2033,1.289906481780071
RE1,DEMTERELCCKN_MID,ELC002,1.0,2034,1.281991417760676
RE1,DEMTERELCCKN_MID,ELC002,1.0,2035,1.274712220670062
RE1,DEMTERELCCKN_MID,ELC002,1.0,2036,1.268444418908127
RE1,DEMTERELCCKN_MID,ELC002,1.0,2037,1.263346272751748
RE1,DEMTERELCCKN_MID,ELC002,1.0,2038,1.259388191040173
RE1,DEMTERELCCKN_MID,ELC002,1.0,2039,1.25642490005711
RE1,DEMTERELCCKN_MID,ELC002,1.0,2040,1.254266191445173
RE1,DEMTERELCCKN_MID,ELC002,1.0,2041,1.252724722318365
RE1,DEMTERELCCKN_MID,ELC002,1.0,2042,1.251639645144925
RE1,DEMTERELCCKN_MID,ELC002,1.0,2043,1.250883505030752
RE1,DEMTERELCCKN_MID,ELC002,1.0,2044,1.250360285251778
RE1,DEMTERELCCKN_MID,ELC002,1.0,2045,1.25
RE1,DEMTERELCCKN_MID,ELC002,1.0,2046,1.25
RE1,DEMTERELCCKN_MID,ELC002,1.0,2047,1.25
RE1,DEMTERELCCKN_MID,ELC002,1.0,2048,1.25
RE1,DEMTERELCCKN_MID,ELC002,1.0,2049,1.25
RE1,DEMTERELCCKN_MID,ELC002,1.0,2050,1.25
RE1,DEMTERELCCKN_MID,ELC002,1.0,2051,1.25
RE1,DEMTERELCCKN_MID,ELC002,1.0,2052,1.25
RE1,DEMTERELCCKN_MID,ELC002,1.0,2053,1.25
RE1,DEMTERELCCKN_MID,ELC002,1.0,2054,1.25
RE1,DEMTERELCCKN_MID,ELC002,1.0,2055,1.25
RE1,DEMTERELCDATA,ELC002,1.0,2022,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2023,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2024,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2025,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2026,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2027,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2028,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2029,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2030,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2031,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2032,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2033,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2034,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2035,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2036,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2037,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2038,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2039,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2040,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2041,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2042,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2043,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2044,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2045,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2046,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2047,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2048,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2049,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2050,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2051,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2052,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2053,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2054,1.0
RE1,DEMTERELCDATA,ELC002,1.0,2055,1.0
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2022,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2023,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2024,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2025,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2026,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2027,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2028,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2029,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2030,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2031,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2032,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2033,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2034,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2035,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2036,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2037,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2038,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2039,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2040,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2041,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2042,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2043,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2044,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2045,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2046,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2047,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2048,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2049,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2050,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2051,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2052,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2053,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2054,1.111111111111111
RE1,DEMTERELCFAN_HIG,ELC002,1.0,2055,1.111111111111111
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2022,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2023,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2024,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2025,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2026,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2027,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2028,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2029,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2030,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2031,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2032,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2033,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2034,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2035,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2036,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2037,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2038,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2039,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2040,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2041,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2042,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2043,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2044,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2045,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2046,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2047,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2048,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2049,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2050,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2051,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2052,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2053,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2054,1.219512195121951
RE1,DEMTERELCFAN_LOW,ELC002,1.0,2055,1.219512195121951
RE1,DEMTERELCFAN_MID,ELC002,1.0,2022,1.218643669419595
RE1,DEMTERELCFAN_MID,ELC002,1.0,2023,1.218246355334894
RE1,DEMTERELCFAN_MID,ELC002,1.0,2024,1.217673213694437
RE1,DEMTERELCFAN_MID,ELC002,1.0,2025,1.216852891453795
RE1,DEMTERELCFAN_MID,ELC002,1.0,2026,1.215691867864811
RE1,DEMTERELCFAN_MID,ELC002,1.0,2027,1.214074433799832
RE1,DEMTERELCFAN_MID,ELC002,1.0,2028,1.211870139723948
RE1,DEMTERELCFAN_MID,ELC002,1.0,2029,1.208954333199528
RE1,DEMTERELCFAN_MID,ELC002,1.0,2030,1.205245870016561
RE1,DEMTERELCFAN_MID,ELC002,1.0,2031,1.200757871115063
RE1,DEMTERELCFAN_MID,ELC002,1.0,2032,1.195641845073665
RE1,DEMTERELCFAN_MID,ELC002,1.0,2033,1.19019281123542
RE1,DEMTERELCFAN_MID,ELC002,1.0,2034,1.18479321906773
RE1,DEMTERELCFAN_MID,ELC002,1.0,2035,1.179812046538184
RE1,DEMTERELCFAN_MID,ELC002,1.0,2036,1.175511127980916
RE1,DEMTERELCFAN_MID,ELC002,1.0,2037,1.172004703233393
RE1,DEMTERELCFAN_MID,ELC002,1.0,2038,1.169277361122081
RE1,DEMTERELCFAN_MID,ELC002,1.0,2039,1.16723259762309
RE1,DEMTERELCFAN_MID,ELC002,1.0,2040,1.165741461088824
RE1,DEMTERELCFAN_MID,ELC002,1.0,2041,1.164675879329032
